source,target,osmid,lanes,name,highway,oneway,reversed,length,highway,lanes,name,junction,geometry,access,service,landuse,tunnel,width
6611718005,9965351604,1087647923,,Sở Giao dịch Chứng khoán Hà Nội,,False,True,3.05,,,Sở Giao dịch Chứng khoán Hà Nội,,,,,,,
6611718005,9965351610,1087647924,,,,False,False,35.645,,,,,,,,,,
6611718006,6611718000,1087647924,,,,False,False,23.346,,,,,,,,,,
6611718006,9965351610,1087647924,,,,False,True,5.434,,,,,,,,,,
6611718737,6611718738,704147378,,Trường THCS Trưng Vương,,False,True,16.629,,,Trường THCS Trưng Vương,,,,,,,
6611718738,6611718737,704147378,,Trường THCS Trưng Vương,,False,False,16.629,,,Trường THCS Trưng Vương,,,,,,,
6611773894,6611773895,704153610,,Rạp Công Nhân,,False,True,44.206,,,Rạp Công Nhân,,,,,,,
6611773895,6611773894,704153610,,Rạp Công Nhân,,False,False,44.206,,,Rạp Công Nhân,,,,,,,
6611833201,6611833209,704159202,,Sun Red River,,False,False,38.0,,,Sun Red River,,,,,,,
6611833201,6611833202,704159202,,Sun Red River,,False,True,4.42,,,Sun Red River,,,,,,,
6611833201,6611833206,1210768372,,,,False,False,39.595,,,,,,,,,,
6611833202,6611833201,704159202,,Sun Red River,,False,False,4.42,,,Sun Red River,,,,,,,
6611833202,6611833203,704159202,,Sun Red River,,False,True,14.774,,,Sun Red River,,,,,,,
6611833203,6611833202,704159202,,Sun Red River,,False,False,14.774,,,Sun Red River,,,,,,,
6611833203,8027379768,704159202,,Sun Red River,,False,True,4.745,,,Sun Red River,,,,,,,
6611833204,11217947393,704159202,,Sun Red River,,False,False,6.018,,,Sun Red River,,,,,,,
6611833204,6611833205,704159202,,Sun Red River,,False,True,15.9,,,Sun Red River,,,,,,,
6611833205,6611833204,704159202,,Sun Red River,,False,False,15.9,,,Sun Red River,,,,,,,
6611833205,6611833206,704159202,,Sun Red River,,False,True,18.312,,,Sun Red River,,,,,,,
6611833206,6611833205,704159202,,Sun Red River,,False,False,18.312,,,Sun Red River,,,,,,,
6611833206,6611833207,704159202,,Sun Red River,,False,True,37.66,,,Sun Red River,,,,,,,
6611833206,6611833201,1210768372,,,,False,True,39.595,,,,,,,,,,
6611833207,6611833206,704159202,,Sun Red River,,False,False,37.66,,,Sun Red River,,,,,,,
6611833207,6611833208,704159202,,Sun Red River,,False,True,21.106,,,Sun Red River,,,,,,,
6611833208,6611833207,704159202,,Sun Red River,,False,False,21.106,,,Sun Red River,,,,,,,
6611833208,6611833209,704159202,,Sun Red River,,False,True,22.65,,,Sun Red River,,,,,,,
6611833209,6611833208,704159202,,Sun Red River,,False,False,22.65,,,Sun Red River,,,,,,,
6611833209,6611833201,704159202,,Sun Red River,,False,True,38.0,,,Sun Red River,,,,,,,
6611833212,6611833217,704159203,,Trường Đại học Dược Hà Nội,,False,False,18.607,,,Trường Đại học Dược Hà Nội,,,,,,,
6611833212,6611833241,704159203,,Trường Đại học Dược Hà Nội,,False,True,73.246,,,Trường Đại học Dược Hà Nội,,,,,,,
6611833217,8050739873,704159203,,Trường Đại học Dược Hà Nội,,False,False,2.025,,,Trường Đại học Dược Hà Nội,,,,,,,
6611833217,6611833212,704159203,,Trường Đại học Dược Hà Nội,,False,True,18.607,,,Trường Đại học Dược Hà Nội,,,,,,,
6611833217,8050739869,704159204,,Trường Đại học Khoa học Tự nhiên - Khoa Hoá,,False,True,16.949,,,Trường Đại học Khoa học Tự nhiên - Khoa Hoá,,,,,,,
6611833218,8050739869,704159204,,Trường Đại học Khoa học Tự nhiên - Khoa Hoá,,False,False,22.713,,,Trường Đại học Khoa học Tự nhiên - Khoa Hoá,,,,,,,
6611833218,8050739868,864177616,,,,False,True,3.321,,,,,,,,,,
6611833218,8050739859,704159204,,Trường Đại học Khoa học Tự nhiên - Khoa Hoá,,False,True,8.686,,,Trường Đại học Khoa học Tự nhiên - Khoa Hoá,,"LINESTRING (105.8587203 21.0201873, 105.8587014 21.0202364, 105.8586751 21.020228)",,,,,
6611833220,8050739859,704159204,,Trường Đại học Khoa học Tự nhiên - Khoa Hoá,,False,False,15.969,,,Trường Đại học Khoa học Tự nhiên - Khoa Hoá,,,,,,,
6611833220,6611833242,704159204,,Trường Đại học Khoa học Tự nhiên - Khoa Hoá,,False,True,119.208,,,Trường Đại học Khoa học Tự nhiên - Khoa Hoá,,,,,,,
6611833220,8050739860,864177613,,Trung tâm Hội nghị Giáo dục,,False,False,21.41,,,Trung tâm Hội nghị Giáo dục,,"LINESTRING (105.8585274 21.0201878, 105.8585799 21.0200198, 105.8585959 21.020029)",,,,,
6611833241,6611833212,704159203,,Trường Đại học Dược Hà Nội,,False,False,73.246,,,Trường Đại học Dược Hà Nội,,,,,,,
6611833241,7736580251,704159203,,Trường Đại học Dược Hà Nội,,False,True,65.335,,,Trường Đại học Dược Hà Nội,,,,,,,
6611833242,7736580260,704159203,,Trường Đại học Dược Hà Nội,,False,False,60.53,,,Trường Đại học Dược Hà Nội,,,,,,,
6611833242,9966134300,704159203,,Trường Đại học Dược Hà Nội,,False,True,2.641,,,Trường Đại học Dược Hà Nội,,,,,,,
6611833242,6611833220,704159204,,Trường Đại học Khoa học Tự nhiên - Khoa Hoá,,False,False,119.208,,,Trường Đại học Khoa học Tự nhiên - Khoa Hoá,,,,,,,
6644037903,317968654,599647461,,,service,False,False,7.857,service,,,,,,,,,
6644037903,5704400897,599647461,,,service,False,True,12.112,service,,,,,,,,,
6644037903,445371191,838172054,,Quân khu Thủ Đô,,False,False,11.497,,,Quân khu Thủ Đô,,,,,military,,
6644037903,7822814654,838172054,,Quân khu Thủ Đô,,False,True,166.62199999999999,,,Quân khu Thủ Đô,,"LINESTRING (105.859536 21.023253, 105.8599601 21.0218883, 105.8598823 21.0218612)",,,military,,
6644037904,5704382344,684089070,,Phố Phạm Ngũ Lão,residential,False,False,39.215,residential,,Phố Phạm Ngũ Lão,,,,,,,
6644037904,317968654,684089070,,Phố Phạm Ngũ Lão,residential,False,True,9.484,residential,,Phố Phạm Ngũ Lão,,,,,,,
6644037905,317968654,28924660,,Phố Đặng Thái Thân,residential,False,False,8.187,residential,,Phố Đặng Thái Thân,,,,,,,
6644037905,319490480,28924660,,Phố Đặng Thái Thân,residential,False,True,24.684,residential,,Phố Đặng Thái Thân,,,,,,,
6644534244,4022981145,28924660,,Phố Đặng Thái Thân,residential,False,False,52.602,residential,,Phố Đặng Thái Thân,,,,,,,
6644534244,6644534246,28924660,,Phố Đặng Thái Thân,residential,False,True,30.666,residential,,Phố Đặng Thái Thân,,,,,,,
6644534244,10142034367,600022136,,,service,False,True,4.683,service,,,,,,,,,
6644534246,6644534244,28924660,,Phố Đặng Thái Thân,residential,False,False,30.666,residential,,Phố Đặng Thái Thân,,,,,,,
6644534246,102989116,28924660,,Phố Đặng Thái Thân,residential,False,True,15.712,residential,,Phố Đặng Thái Thân,,,,,,,
6644534247,6662487547,954856202,2,Phố Hai Bà Trưng,tertiary,False,False,61.755,tertiary,2,Phố Hai Bà Trưng,,,,,,,
6644534247,102989116,954856202,2,Phố Hai Bà Trưng,tertiary,False,True,21.565,tertiary,2,Phố Hai Bà Trưng,,,,,,,
6644534248,5707060234,964674136,2,Phố Lê Thánh Tông,tertiary,False,False,41.337,tertiary,2,Phố Lê Thánh Tông,,,,,,,
6644534248,102989116,964674136,2,Phố Lê Thánh Tông,tertiary,False,True,20.52,tertiary,2,Phố Lê Thánh Tông,,,,,,,
6646826309,75618029,9965723,2,Phố Tràng Tiền,secondary,False,False,15.408,secondary,2,Phố Tràng Tiền,,,,,,,
6646826309,317367071,9965723,2,Phố Tràng Tiền,secondary,False,True,65.398,secondary,2,Phố Tràng Tiền,,,,,,,
6646826310,75618029,1223365201,3,Phố Ngô Quyền,tertiary,False,False,15.069,tertiary,3,Phố Ngô Quyền,,,,,,,
6646826310,309597639,1223365201,3,Phố Ngô Quyền,tertiary,False,True,39.051,tertiary,3,Phố Ngô Quyền,,"LINESTRING (105.8551917 21.0250481, 105.855287 21.0253129, 105.8553106 21.0253813)",,,,,
6646826311,4022961195,1223365293,2,Phố Tràng Tiền,secondary,False,False,66.414,secondary,2,Phố Tràng Tiền,,,,,,,
6646826311,75618029,1223365293,2,Phố Tràng Tiền,secondary,False,True,15.221,secondary,2,Phố Tràng Tiền,,,,,,,
6647111311,10586767710,704147261,2,Phố Tràng Tiền,secondary,False,True,57.399,secondary,2,Phố Tràng Tiền,,,,,,,
6647111311,317968648,711128281,1,Phố Tràng Tiền,secondary,False,True,8.962,secondary,1,Phố Tràng Tiền,,,,,,,
6647111311,993037677,711128283,1,Phố Tràng Tiền,secondary,False,False,9.177,secondary,1,Phố Tràng Tiền,,,,,,,
6647111314,2302089256,684089070,,Phố Phạm Ngũ Lão,residential,False,False,14.546,residential,,Phố Phạm Ngũ Lão,,,,,,,
6647111314,5704382342,684089070,,Phố Phạm Ngũ Lão,residential,False,True,38.643,residential,,Phố Phạm Ngũ Lão,,,,,,,
6647207214,993037677,28924658,,Phố Tông Đản,residential,False,False,8.338,residential,,Phố Tông Đản,,,,,,,
6647207214,102985443,28924658,,Phố Tông Đản,residential,False,True,77.33500000000001,residential,,Phố Tông Đản,,"LINESTRING (105.8582373 21.0247994, 105.8581113 21.025227, 105.8580356 21.0254689)",,,,,
6647207215,6600251027,711128282,1,Phố Tràng Tiền,secondary,False,False,38.281,secondary,1,Phố Tràng Tiền,,,,,,,
6647207215,445371197,711128282,1,Phố Tràng Tiền,secondary,False,True,19.568,secondary,1,Phố Tràng Tiền,,,,,,,
6647207216,445371197,711128280,1,Phố Tràng Tiền,secondary,False,False,18.899,secondary,1,Phố Tràng Tiền,,,,,,,
6647207216,6600251028,711128280,1,Phố Tràng Tiền,secondary,False,True,36.483,secondary,1,Phố Tràng Tiền,,,,,,,
6648055354,81817652,965634323,2,,secondary,False,False,5.328,secondary,2,,roundabout,,,,,,
6648055354,10142649479,711128283,1,Phố Tràng Tiền,secondary,False,True,46.897,secondary,1,Phố Tràng Tiền,,"LINESTRING (105.8572011 21.0244768, 105.8572551 21.0245213, 105.8573 21.0245388, 105.85754 21.0245844, 105.8576242 21.0246017)",,,,,
6648055354,993037624,954856203,2,,secondary,False,True,7.1259999999999994,secondary,2,,roundabout,"LINESTRING (105.8572011 21.0244768, 105.8572349 21.02446, 105.8572579 21.0244415)",,,,,
6648288794,102989116,399565639,2,Phố Lê Thánh Tông,tertiary,False,False,29.079,tertiary,2,Phố Lê Thánh Tông,,,,,,,
6648288794,5704382355,399565639,2,Phố Lê Thánh Tông,tertiary,False,True,73.004,tertiary,2,Phố Lê Thánh Tông,,"LINESTRING (105.8574012 21.0230445, 105.8573391 21.0232491, 105.8572382 21.0235753, 105.8572166 21.0236777)",,,,,
6648288796,5704543860,711134702,2,Đường Trần Khánh Dư,primary,False,True,7.84,primary,2,Đường Trần Khánh Dư,,,,,,,
6648288796,2218334196,"[28102704, 711134702]",2,Đường Trần Khánh Dư,primary,False,False,134.554,primary,2,Đường Trần Khánh Dư,,"LINESTRING (105.862069 21.0186189, 105.8619621 21.0190962, 105.8619379 21.019295, 105.86192 21.0198171)",,,,,
6648288797,2474695878,711134701,2,Đường Trần Khánh Dư,primary,False,False,7.51,primary,2,Đường Trần Khánh Dư,,,,,,,
6648288797,10118488793,"[711134701, 711134054]",2,Đường Trần Khánh Dư,primary,False,True,132.427,primary,2,Đường Trần Khánh Dư,,"LINESTRING (105.8620102 21.0186051, 105.8619011 21.0190925, 105.8617484 21.0197707)",,,,,
6658015489,6658015490,708544257,,Ngõ 328 Bạch Đằng,residential,False,True,39.879,residential,,Ngõ 328 Bạch Đằng,,,,,,,
6658015490,6408837604,408489723,2,Đường Bạch Đằng,tertiary,False,False,26.174,tertiary,2,Đường Bạch Đằng,,,,,,,
6658015490,5704400884,408489723,2,Đường Bạch Đằng,tertiary,False,True,40.707,tertiary,2,Đường Bạch Đằng,,,,,,,
6658015490,6658015489,708544257,,Ngõ 328 Bạch Đằng,residential,False,False,39.879,residential,,Ngõ 328 Bạch Đằng,,,,,,,
6662289397,98010335,838508585,2,Phố Trần Hưng Đạo,secondary,False,False,16.581,secondary,2,Phố Trần Hưng Đạo,,,,,,,
6662289397,6662355785,838508585,2,Phố Trần Hưng Đạo,secondary,False,True,168.707,secondary,2,Phố Trần Hưng Đạo,,"LINESTRING (105.8538535 21.0205139, 105.8541711 21.0204238, 105.8554005 21.0200486)",,,,,
6662289398,98010335,769798549,3,Phố Ngô Quyền,tertiary,False,False,12.915,tertiary,3,Phố Ngô Quyền,,,,,,,
6662289398,1819499860,769798549,3,Phố Ngô Quyền,tertiary,False,True,129.903,tertiary,3,Phố Ngô Quyền,,,,,,,
6662289399,4023430929,943964888,2,Phố Trần Hưng Đạo,secondary,False,False,44.348,secondary,2,Phố Trần Hưng Đạo,,,,,,,
6662289399,98010335,943964888,2,Phố Trần Hưng Đạo,secondary,False,True,16.3,secondary,2,Phố Trần Hưng Đạo,,,,,,,
6662352878,4022961193,953227392,2,Phố Lý Thường Kiệt,tertiary,False,False,112.253,tertiary,2,Phố Lý Thường Kiệt,,,,,,,
6662352878,98012399,953227392,2,Phố Lý Thường Kiệt,tertiary,False,True,14.174,tertiary,2,Phố Lý Thường Kiệt,,,,,,,
6662352879,98012399,601595920,2,Phố Lý Thường Kiệt,tertiary,False,False,16.807,tertiary,2,Phố Lý Thường Kiệt,,,,,,,
6662352879,8189781466,601595920,2,Phố Lý Thường Kiệt,tertiary,False,True,116.177,tertiary,2,Phố Lý Thường Kiệt,,,,,,,
6662352880,98012399,953227391,2,Phố Phan Chu Trinh,tertiary,False,False,18.905,tertiary,2,Phố Phan Chu Trinh,,,,,,,
6662352880,11217947433,953227391,2,Phố Phan Chu Trinh,tertiary,False,True,12.306,tertiary,2,Phố Phan Chu Trinh,,,,,,,
6662352881,5704382356,11550307,2,Phố Phan Chu Trinh,tertiary,False,False,74.035,tertiary,2,Phố Phan Chu Trinh,,,,,,,
6662352881,98012399,11550307,2,Phố Phan Chu Trinh,tertiary,False,True,11.191,tertiary,2,Phố Phan Chu Trinh,,,,,,,
6662352882,98010926,953227391,2,Phố Phan Chu Trinh,tertiary,False,True,19.257,tertiary,2,Phố Phan Chu Trinh,,,,,,,
6662352882,5707060227,953227391,2,Phố Phan Chu Trinh,tertiary,False,False,86.39599999999999,tertiary,2,Phố Phan Chu Trinh,,"LINESTRING (105.8556318 21.0201602, 105.8556497 21.0202122, 105.8558784 21.0209023)",,,,,
6662352883,98010926,943964869,2,Phố Trần Hưng Đạo,secondary,False,False,18.291,secondary,2,Phố Trần Hưng Đạo,,,,,,,
6662352883,6689701342,943964869,2,Phố Trần Hưng Đạo,secondary,False,True,119.398,secondary,2,Phố Trần Hưng Đạo,,,,,,,
6662352884,98010926,943964870,2,Phố Phan Chu Trinh,tertiary,False,False,8.339,tertiary,2,Phố Phan Chu Trinh,,,,,,,
6662352884,5707599797,943964870,2,Phố Phan Chu Trinh,tertiary,False,True,53.139,tertiary,2,Phố Phan Chu Trinh,,,,,,,
6662355785,98010926,838508585,2,Phố Trần Hưng Đạo,secondary,False,True,19.067,secondary,2,Phố Trần Hưng Đạo,,,,,,,
6662355785,6662289397,838508585,2,Phố Trần Hưng Đạo,secondary,False,False,168.707,secondary,2,Phố Trần Hưng Đạo,,"LINESTRING (105.8554005 21.0200486, 105.8541711 21.0204238, 105.8538535 21.0205139)",,,,,
6662487543,993037757,605230286,2,Phố Tràng Tiền,secondary,False,False,30.344,secondary,2,Phố Tràng Tiền,,,,,,,
6662487543,4022961195,605230286,2,Phố Tràng Tiền,secondary,False,True,86.002,secondary,2,Phố Tràng Tiền,,,,,,,
6662487544,993037639,954856201,2,Phố Phan Chu Trinh,tertiary,False,False,34.017,tertiary,2,Phố Phan Chu Trinh,,,,,,,
6662487544,4022966515,954856201,2,Phố Phan Chu Trinh,tertiary,False,True,4.486,tertiary,2,Phố Phan Chu Trinh,,,,,,,
6662487546,102985688,11550307,2,Phố Phan Chu Trinh,tertiary,False,False,14.447,tertiary,2,Phố Phan Chu Trinh,,,,,,,
6662487546,5704382356,11550307,2,Phố Phan Chu Trinh,tertiary,False,True,68.061,tertiary,2,Phố Phan Chu Trinh,,,,,,,
6662487547,102985688,954856202,2,Phố Hai Bà Trưng,tertiary,False,False,17.678,tertiary,2,Phố Hai Bà Trưng,,,,,,,
6662487547,6644534247,954856202,2,Phố Hai Bà Trưng,tertiary,False,True,61.755,tertiary,2,Phố Hai Bà Trưng,,,,,,,
6662487548,4022966515,954856201,2,Phố Phan Chu Trinh,tertiary,False,False,73.074,tertiary,2,Phố Phan Chu Trinh,,,,,,,
6662487548,102985688,954856201,2,Phố Phan Chu Trinh,tertiary,False,True,15.763,tertiary,2,Phố Phan Chu Trinh,,,,,,,
6662487549,4022961194,707060209,2,Phố Hai Bà Trưng,tertiary,False,False,105.203,tertiary,2,Phố Hai Bà Trưng,,,,,,,
6662487549,102985688,707060209,2,Phố Hai Bà Trưng,tertiary,False,True,16.05,tertiary,2,Phố Hai Bà Trưng,,,,,,,
6676496647,317968666,28924665,2,Phố Trần Thánh Tông,tertiary,False,False,22.71,tertiary,2,Phố Trần Thánh Tông,,,,,,,
6676496647,6676496648,710131656,2,,tertiary_link,False,True,19.153,tertiary_link,2,,,,,,,,
6676496647,317968674,28924665,2,Phố Trần Thánh Tông,tertiary,False,True,545.022,tertiary,2,Phố Trần Thánh Tông,,"LINESTRING (105.8588915 21.0183814, 105.8591278 21.0174117, 105.859193 21.0171201, 105.8594626 21.015895, 105.859653 21.0150046, 105.8596724 21.0149235, 105.8596865 21.014865, 105.8597135 21.014743, 105.859933 21.0137192, 105.8599559 21.0135821)",,,,,
6676496648,6676496647,710131656,2,,tertiary_link,False,False,19.153,tertiary_link,2,,,,,,,,
6676496648,2218590791,1226366005,2,Phố Tăng Bạt Hổ,tertiary,False,False,43.177,tertiary,2,Phố Tăng Bạt Hổ,,,,,,,
6676496648,317968666,1226366005,2,Phố Tăng Bạt Hổ,tertiary,False,True,24.238,tertiary,2,Phố Tăng Bạt Hổ,,,,,,,
6684786556,98010042,605230289,3,Phố Ngô Quyền,tertiary,False,False,12.505,tertiary,3,Phố Ngô Quyền,,,,,,,
6684786556,8184202960,605230289,3,Phố Ngô Quyền,tertiary,False,True,113.69999999999999,tertiary,3,Phố Ngô Quyền,,"LINESTRING (105.8547974 21.0237927, 105.8548966 21.0241074, 105.8549908 21.0244071, 105.8551057 21.0247739)",,,,,
6684786558,98010042,769798547,2,Phố Hai Bà Trưng,tertiary,False,False,18.56,tertiary,2,Phố Hai Bà Trưng,,,,,,,
6684786558,4022961194,769798547,2,Phố Hai Bà Trưng,tertiary,False,True,60.155,tertiary,2,Phố Hai Bà Trưng,,,,,,,
6685514072,10142638745,707452253,,,cycleway,False,False,45.512,cycleway,,,,"LINESTRING (105.8617843 21.0203117, 105.8618069 21.0199421, 105.8617986 21.0199212, 105.8617859 21.0199093)",,,,,
6685514072,10142638735,707452253,,,cycleway,False,True,4.462,cycleway,,,,"LINESTRING (105.8617843 21.0203117, 105.8617923 21.020327, 105.8618137 21.0203386)",,,,,
6685527205,11078984959,600115734,2,Đường Trần Khánh Dư,secondary,False,False,12.648,secondary,2,Đường Trần Khánh Dư,,,,,,,
6685527205,102987956,600115734,2,Đường Trần Khánh Dư,secondary,False,True,16.358,secondary,2,Đường Trần Khánh Dư,,"LINESTRING (105.8618107 21.0183883, 105.861809 21.01844, 105.8618114 21.0184857, 105.8618095 21.0185353)",,,,,
